,0,1,2,3,4,5,6,7,8,9
0,0.16311836756510995,0.3113449360310541,-2.085589385533838,-0.44624645171462474,-2.4077983211851315,-0.043700888899309315,0.48972270735339635,-0.5513224720494506,1.834174287437619,1.0184096037206218
1,0.8386904722941171,2.0756519790486645,0.4649457829118831,-0.25646718866301527,1.0444120414075617,-1.4347078207206891,0.33245676011795944,0.9602153527716061,0.13563632589973537,-0.48497079939618126
2,-1.8364961265358495,0.11204527712557112,-0.31892056756602355,0.8782099795262502,0.2724842701757802,0.44809791750998157,-0.5620632720706387,0.3670348325373577,0.6474318329038147,-3.1422727770112218
3,0.34077336612120873,0.5578678604343859,0.6139421868278366,-0.27203485111117304,0.1542591678315348,-0.627873765038043,0.3954767511533075,-0.7205863170869564,0.6077234187355899,-0.6982123598831272
4,0.6891245438505771,0.6047614334354766,0.4555588938690406,1.3382691078827509,0.030404188714633153,0.7823903322590814,-0.5814328396879707,-0.271021566036267,-0.08971746561920234,1.9517284395587418
5,-0.25858185514680937,0.04483924999890332,0.519647626263334,-1.5130042991270882,0.21218167539663454,0.7740536344935449,-1.5127862980353086,-0.6979586663304124,1.3667646828296836,0.9395250072597962
6,0.842477227786198,-1.4367946964745744,-0.22344900972524046,-1.3810950883585096,-1.0207111365913382,-0.11371958210695134,-0.5432618787157876,0.24916077261979974,1.62577090170086,-0.6579942917504944
7,-0.15664400001426515,0.04021287569126565,0.6567880490867632,0.6672329099114572,1.0295601011532778,1.2625925857311224,-0.37802310727454863,-0.1407423136216641,0.09598702158117832,0.6382763462844223
8,-0.036670219500329976,-0.1652910474859867,-0.01701828987924428,-1.1428349816033188,0.6066116248010731,0.16711424597810562,-0.8304409465143465,-0.4726672042203907,-0.5364722991245272,-0.8809371242213218
9,0.35948179691709864,0.8051608661448725,0.41210659242204084,1.119864282549561,-0.9700778425035753,1.0244433587205255,-0.6384011299520455,0.11737909444243717,-0.20026116087468396,0.502517134924607
